timestamp,TrackID,TrackID_new,x,y,ANG,A,B,theata1,theta2,theta3
4/4/20 0:02,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,198.9105861
4/4/20 0:03,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,196.9371887
4/4/20 0:04,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,194.9637909
4/4/20 0:05,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,193.061819
4/4/20 0:06,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,193.2685559
4/4/20 0:07,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,193.4752928
4/4/20 0:08,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,193.6820297
4/4/20 0:09,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,193.8887665
4/4/20 0:10,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,193.4213021
4/4/20 0:11,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,192.9184286
4/4/20 0:12,1,1,-6.480508035,-1.782526331,NaN,NaN,NaN,262.2205709,NaN,192.4155551
4/4/20 0:13,1,1,-6.343259611,-1.744774826,NaN,NaN,NaN,262.2205709,NaN,191.4225719
4/4/20 0:14,1,1,-6.199676255,-1.814056894,NaN,NaN,NaN,261.2902549,NaN,190.093549
4/4/20 0:15,1,1,-6.223041242,-1.87459527,NaN,NaN,NaN,260.8358818,NaN,190.1360856
4/4/20 0:16,1,1,-6.325073945,-1.934090361,NaN,NaN,NaN,260.5973392,NaN,190.800597
4/4/20 0:17,1,1,-6.410101167,-1.989310334,NaN,NaN,NaN,260.3587967,NaN,191.327718
4/4/20 0:18,1,1,-6.383011955,-2.011942044,NaN,NaN,NaN,260.1050124,NaN,191.0619135
4/4/20 0:19,1,1,-6.359382554,-2.046102901,NaN,NaN,NaN,259.7646529,NaN,190.796109
4/4/20 0:20,1,1,-6.335425824,-2.08000585,NaN,NaN,NaN,259.4242934,NaN,190.5303044
4/4/20 0:21,1,1,-6.378589258,-2.136235146,NaN,NaN,NaN,259.0839338,NaN,190.7285099
4/4/20 0:22,1,1,-6.424514449,-2.194145677,NaN,NaN,NaN,258.7435743,NaN,190.9399453
4/4/20 0:23,1,1,-6.471320663,-2.253145166,NaN,NaN,NaN,258.4032148,NaN,191.1513807
4/4/20 0:24,1,1,-6.519035171,-2.313268774,NaN,NaN,NaN,258.0628553,NaN,191.3628162
4/4/20 0:25,1,1,-6.567686394,-2.374553154,NaN,NaN,NaN,257.7224958,NaN,191.5742517
4/4/20 0:26,1,1,-6.909546868,-2.675581515,3.913498739,0.657094841,0.229906243,254.9810808,232.0625469,191.7856871
